Marital status,Application mode,Application order,Daytime/evening attendance	,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Target
-0.309241264680615,-0.17146827951816362,2.593013391367621,0.3625213708527678,-0.7596958494523902,-0.03250316004385093,-0.6409828610808282,-0.20909058901852207,0.033135082150436514,0.0798924110184949,0.9348853160092472,-0.40362662133139915,0.44466103959635056,1.2350438588703374,-0.48775864598387814,-0.48188585922863747,-0.29556677901210293,-3.0112697858945903,-2.001497383505225,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,-3.1994751097857685,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,2.593013391367621,0.3625213708527678,-0.7596958494523902,1.1177713024630338,0.9832565947779547,0.05096254150642969,0.033135082150436514,-0.09202658833279437,0.9348853160092472,-0.40362662133139915,-2.248904021156809,1.2350438588703374,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,0.04300278166218604,-2.001497383505225,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-0.11458582014040757,1.809399834844335,0.3625213708527678,-0.9894093225987828,1.1177713024630338,0.9832565947779547,0.05096254150642969,0.033135082150436514,-0.8966075052968283,0.9348853160092472,-0.40362662133139915,-2.248904021156809,1.2350438588703374,-0.48775864598387814,-0.21746524579192889,-0.29556677901210293,-0.46604264626394337,-0.7651401764826243,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,-0.4964571524581345,-0.7026388269899518,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,-0.5414408347255227,0.3625213708527678,0.46544267399503675,-1.1827776225507358,-0.186195813440369,-0.27410387164976,-0.1018280266515566,-0.21580826786572244,0.9348853160092472,2.477537276162332,-2.248904021156809,-0.8096878445391197,-0.48775864598387814,-0.746306472665346,-0.29556677901210293,0.04300278166218604,0.22394558913545606,0.4168292724357714,0.3128488783241898,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,1.5052722172900135,-0.552593862686246,0.7716944393717129,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,0.2421727217977632,0.3625213708527678,0.08258688541771585,-0.03250316004385093,0.9832565947779547,-0.27410387164976,0.033135082150436514,0.27931845026598984,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,0.04300278166218604,-0.5178687350781043,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,-0.5414408347255227,0.3625213708527678,-0.37684006087506927,-0.03250316004385093,0.9832565947779547,0.05096254150642969,-0.3717542442555429,-0.37397374726890836,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.48188585922863747,-0.29556677901210293,0.04300278166218604,-0.5178687350781043,0.4168292724357714,0.6526804052821832,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,-0.21199192826107066,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,1.0799458267924698,-0.5414408347255227,0.3625213708527678,-0.1471265877286767,1.181675439268972,0.9832565947779547,0.05096254150642969,-0.16930958105255317,-1.6255440625462942,-1.0696499162792592,2.477537276162332,-2.248904021156809,1.2350438588703374,-0.48775864598387814,1.7656893549833854,-0.29556677901210293,0.5520482095883155,-0.27059729367358415,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,0.5847500304729192,-0.21199192826107066,-0.9139933018878171,0.15581550930639745,-0.21000835093276782,Dropout
-0.309241264680615,1.0799458267924698,-0.5414408347255227,0.3625213708527678,0.09024400118926183,0.9260588920452197,0.9832565947779547,-0.5341570021747117,-0.5741989074585325,0.18304381062926942,0.9348853160092472,-0.40362662133139915,0.44466103959635056,1.2350438588703374,-0.48775864598387814,2.558951195293511,-0.29556677901210293,-0.46604264626394337,-2.001497383505225,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,-0.4964571524581345,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,1.3074756643034942,-0.5414408347255227,0.3625213708527678,0.6185849894259652,1.1177713024630338,0.9832565947779547,-0.14407730638728414,-0.16930958105255317,-0.22268502783977362,-1.0696499162792592,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,4.145474875913762,-0.29556677901210293,-0.46604264626394337,0.47121703053997616,-1.0496870904001745,0.04853546846797248,-0.23481984917564686,-0.2830596396067812,-0.4964571524581345,0.03333152110336992,-0.552593862686246,0.5077463264865777,3.7942448369866506,Dropout
-0.309241264680615,1.36435812368125,-0.5414408347255227,0.3625213708527678,-0.9128381648833186,-0.9910652121329216,-1.1607394869556387,-0.3391171542809979,-0.16930958105255317,-0.42211106708726953,-1.0696499162792592,2.477537276162332,-2.248904021156809,-0.8096878445391197,-0.48775864598387814,-0.48188585922863747,1.0022774546407325,0.04300278166218604,1.2130313547535365,-0.3164289089822016,0.3631942897253738,-0.23481984917564686,0.6114591992395653,0.044146439007392325,0.7693018691966916,-0.19119442348467486,0.5077463264865777,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,2.593013391367621,0.3625213708527678,-0.45341121859053346,-1.0549693489388596,-1.22570906518999,-0.4041304369122359,-0.4392357986565394,-0.34646670737270263,-1.0696499162792592,2.477537276162332,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.746306472665346,-0.29556677901210293,0.04300278166218604,-0.5178687350781043,0.050200181726784913,0.5677225235426849,-0.23481984917564686,-0.2830596396067812,-0.4964571524581345,-0.7026388269899518,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-0.17146827951816362,-0.5414408347255227,0.3625213708527678,-0.9128381648833186,-1.1827776225507358,1.048226173012306,-0.20909058901852207,-0.23679113545354974,-0.32583642745054714,-1.0696499162792592,-0.40362662133139915,-2.248904021156809,-0.8096878445391197,-0.48775864598387814,-0.48188585922863747,-0.29556677901210293,0.04300278166218604,-0.27059729367358415,0.050200181726784913,0.6149213467312952,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,-0.21199192826107066,0.5316044549184674,0.82448406194874,-0.21000835093276782,Dropout
-0.309241264680615,1.0799458267924698,-0.5414408347255227,-2.758458067306971,0.09024400118926183,1.1177713024630338,0.9832565947779547,0.05096254150642969,0.033135082150436514,-1.130417344414581,-1.0696499162792592,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,0.7080069012365511,-0.29556677901210293,-0.46604264626394337,-2.001497383505225,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,-0.4964571524581345,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,1.0799458267924698,-0.5414408347255227,-2.758458067306971,-0.1471265877286767,1.181675439268972,1.048226173012306,0.05096254150642969,0.033135082150436514,-0.42211106708726953,-1.0696499162792592,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,0.44358628779984255,-0.29556677901210293,-0.46604264626394337,0.9657599133490163,0.4168292724357714,0.16181264412063695,-0.23481984917564686,-0.2830596396067812,-0.4964571524581345,0.5239784198322511,0.5316044549184674,0.33178091789648756,-0.21000835093276782,Dropout
1.6474501227528522,-0.7402928732957242,-0.5414408347255227,0.3625213708527678,-0.1471265877286767,-1.1827776225507358,-1.22570906518999,-0.27410387164976,-0.3717542442555429,0.26556493031788747,-1.0696499162792592,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,2.030109968420094,-0.29556677901210293,0.04300278166218604,0.47121703053997616,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,-0.4573153776255112,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,1.0799458267924698,-0.5414408347255227,0.3625213708527678,-0.2236977454441409,-1.0549693489388596,-1.22570906518999,-0.4041304369122359,-0.4392357986565394,2.0053852037529354,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,0.44358628779984255,-0.29556677901210293,0.04300278166218604,0.22394558913545606,0.4168292724357714,0.6149213467312952,-0.23481984917564686,4.1895345546249505,2.7471643963350267,1.2599487679255728,2.3386016509263228,0.6661151942176589,-0.21000835093276782,Dropout
5.560832897619787,1.250593204925738,-0.5414408347255227,0.3625213708527678,0.09024400118926183,-1.1827776225507358,-1.3556482216586927,-0.20909058901852207,-0.23679113545354974,-0.009505468644175324,0.9348853160092472,-0.40362662133139915,0.44466103959635056,1.2350438588703374,-0.48775864598387814,0.7080069012365511,1.0022774546407325,0.5520482095883155,0.47121703053997616,0.4168292724357714,0.4072465247014102,-0.23481984917564686,0.6114591992395653,1.125353621938446,0.5239784198322511,0.5316044549184674,0.33178091789648756,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,1.0257862783210492,0.3625213708527678,-0.5299823763059976,-1.1827776225507358,1.048226173012306,-0.07906402375604618,-0.1018280266515566,-0.41523430711321835,-1.0696499162792592,2.477537276162332,0.44466103959635056,1.2350438588703374,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,-0.46604264626394337,-0.02332585226906404,0.4168292724357714,0.2750898197733014,-0.23481984917564686,-0.2830596396067812,-0.4964571524581345,0.5239784198322511,0.17020501571689625,0.287789565748965,5.79637143094636,Dropout
-0.309241264680615,-1.0815876295622606,-0.5414408347255227,0.3625213708527678,0.6951561471414294,-0.03250316004385093,-0.186195813440369,-0.20909058901852207,0.10061663655143308,0.6644170088128794,0.9348853160092472,-0.40362662133139915,0.44466103959635056,1.2350438588703374,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,-3.0112697858945903,-2.001497383505225,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,-3.1994751097857685,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-0.17146827951816362,1.809399834844335,0.3625213708527678,-1.065980480314247,1.181675439268972,0.9832565947779547,-0.20909058901852207,-0.1018280266515566,-0.9928821449335496,0.9348853160092472,-0.40362662133139915,0.44466103959635056,1.2350438588703374,-0.48775864598387814,-0.746306472665346,-0.29556677901210293,0.04300278166218604,0.9657599133490163,-0.3164289089822016,0.3631942897253738,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,1.0146253185611323,-0.9139933018878171,0.5077463264865777,-0.21000835093276782,Dropout
-0.309241264680615,-0.17146827951816362,1.0257862783210492,0.3625213708527678,-0.9128381648833186,-0.03250316004385093,-0.186195813440369,-0.27410387164976,-0.1018280266515566,-0.7315652659195901,0.9348853160092472,2.477537276162332,0.44466103959635056,1.2350438588703374,-0.48775864598387814,-0.746306472665346,-0.29556677901210293,-0.46604264626394337,-0.02332585226906404,-0.3164289089822016,0.11146723271945289,-0.23481984917564686,-0.2830596396067812,-0.4964571524581345,0.7693018691966916,-0.19119442348467486,0.30664300238361764,-0.21000835093276782,Dropout
-0.309241264680615,-0.11458582014040757,1.809399834844335,0.3625213708527678,-1.9848343728998172,-0.03250316004385093,0.9832565947779547,-0.07906402375604618,-0.1018280266515566,-1.3848574634544895,0.9348853160092472,-0.40362662133139915,0.44466103959635056,1.2350438588703374,2.0501943086684986,-0.34967555251028315,-0.29556677901210293,0.04300278166218604,-0.02332585226906404,0.050200181726784913,0.14293311484519292,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,0.7693018691966916,-0.9139933018878171,0.33178091789648756,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,3.3766269478909066,0.3625213708527678,-1.3722651111761037,-0.03250316004385093,-0.186195813440369,0.05096254150642969,0.033135082150436514,-1.0960335445443232,0.9348853160092472,-0.40362662133139915,0.44466103959635056,1.2350438588703374,-0.48775864598387814,-0.48188585922863747,-0.29556677901210293,0.04300278166218604,-0.02332585226906404,0.4168292724357714,0.4638851125277423,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,-0.21199192826107066,0.5316044549184674,0.5429394082045956,-0.21000835093276782,Dropout
-0.309241264680615,1.0799458267924698,-0.5414408347255227,-2.758458067306971,0.6185849894259652,-1.0549693489388596,-1.22570906518999,-0.4041304369122359,-0.4392357986565394,2.0328922436491403,0.9348853160092472,-0.40362662133139915,0.44466103959635056,1.2350438588703374,-0.48775864598387814,1.5012687415466768,-0.29556677901210293,-2.502224357968461,-1.7542259421007047,-1.4163161811091611,-1.8394174590764365,2.2826261565149673,-0.2830596396067812,-0.4964571524581345,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,1.0799458267924698,-0.5414408347255227,0.3625213708527678,2.1500081437352487,-1.0549693489388596,-1.22570906518999,-0.27410387164976,-0.4392357986565394,3.731451957239879,-1.0696499162792592,2.477537276162332,0.44466103959635056,1.2350438588703374,-0.48775864598387814,0.046955367644779686,3.597965921946403,3.0972753492189624,2.202117120371617,0.7834583631447579,0.4575919361025943,-0.23481984917564686,5.978572232317644,3.2877679878005535,1.5052722172900135,2.3386016509263228,0.736501357653695,-0.21000835093276782,Dropout
-0.309241264680615,1.0799458267924698,-0.5414408347255227,0.3625213708527678,0.09024400118926183,-1.1827776225507358,-1.3556482216586927,-0.27410387164976,0.10061663655143308,-1.7424489821051712,-1.0696499162792592,-0.40362662133139915,0.44466103959635056,1.2350438588703374,-0.48775864598387814,0.046955367644779686,-0.29556677901210293,0.5520482095883155,2.449388561776137,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,0.5847500304729192,-0.21199192826107066,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-0.28523319827367577,-0.5414408347255227,0.3625213708527678,0.09024400118926183,-1.1827776225507358,-1.3556482216586927,-0.27410387164976,-0.3042726898545463,-1.7974630618975835,-1.0696499162792592,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,0.31137598108148823,-0.29556677901210293,0.04300278166218604,-0.27059729367358415,-0.6830579996911881,0.42612605397685427,2.2826261565149673,-0.2830596396067812,0.044146439007392325,-0.4573153776255112,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
1.6474501227528522,1.0799458267924698,-0.5414408347255227,0.3625213708527678,0.09024400118926183,1.1177713024630338,0.7883478600749008,-0.5341570021747117,-0.5741989074585325,-0.7315652659195901,-1.0696499162792592,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,2.030109968420094,-0.29556677901210293,0.04300278166218604,0.9657599133490163,-0.3164289089822016,0.5519895824798148,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,1.5052722172900135,-1.2753927410893882,-1.6038385765945038,1.7921182430269416,Dropout
-0.309241264680615,-1.0815876295622606,1.809399834844335,0.3625213708527678,-1.2956939534606395,-1.0549693489388596,-1.22570906518999,-0.4041304369122359,-0.4392357986565394,-1.006635664881653,0.9348853160092472,2.477537276162332,-2.248904021156809,-0.8096878445391197,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,0.5520482095883155,0.47121703053997616,0.050200181726784913,0.4185742422666768,-0.23481984917564686,-0.2830596396067812,0.5847500304729192,-0.21199192826107066,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,1.8763002580810548,-0.5414408347255227,0.3625213708527678,-0.1471265877286767,1.181675439268972,1.048226173012306,0.05096254150642969,0.033135082150436514,0.18304381062926942,-1.0696499162792592,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.34967555251028315,4.246888038772821,2.0791844933667036,0.9657599133490163,1.5167165445627309,0.59132193513699,-0.23481984917564686,3.2950157157786046,1.6659572134039728,1.5052722172900135,0.5316044549184674,0.7540978985127039,-0.21000835093276782,Dropout
1.6474501227528522,1.0799458267924698,-0.5414408347255227,-2.758458067306971,-0.1471265877286767,1.1177713024630338,0.9832565947779547,-0.14407730638728414,-0.23679113545354974,-0.8691004654006216,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,1.633479048265031,-0.29556677901210293,0.04300278166218604,-2.001497383505225,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-0.11458582014040757,-0.5414408347255227,0.3625213708527678,-0.683124691736926,-0.03250316004385093,-0.186195813440369,0.05096254150642969,-0.1018280266515566,-0.60090682641261,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,0.04300278166218604,-2.001497383505225,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,0.2421727217977632,0.3625213708527678,-0.7596958494523902,1.1177713024630338,1.048226173012306,-0.27410387164976,-0.1018280266515566,-0.5458927466201976,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,0.04300278166218604,-2.001497383505225,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,-0.5414408347255227,0.3625213708527678,-1.448836268891568,-1.1827776225507358,-1.3556482216586927,-0.27410387164976,-0.3042726898545463,-1.3367201436361282,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.48188585922863747,-0.29556677901210293,0.04300278166218604,1.7075742375625766,0.050200181726784913,0.841475698036624,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,2.241242565383335,0.17020501571689625,0.7277030872241903,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,2.593013391367621,0.3625213708527678,-1.6019785843224963,-1.0549693489388596,-1.1607394869556387,-0.27410387164976,-0.3717542442555429,-1.2335687440253547,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.48188585922863747,1.0022774546407325,0.5520482095883155,0.22394558913545606,0.7834583631447579,0.6652667581324792,-0.23481984917564686,-0.2830596396067812,0.5847500304729192,0.5239784198322511,0.5316044549184674,0.5605359490636048,-0.21000835093276782,Dropout
-0.309241264680615,-0.17146827951816362,0.2421727217977632,0.3625213708527678,-0.7596958494523902,1.1177713024630338,0.9832565947779547,0.05096254150642969,0.033135082150436514,0.3343325300584032,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.746306472665346,-0.29556677901210293,0.5520482095883155,-0.27059729367358415,0.7834583631447579,0.5236702885666485,2.2826261565149673,-0.2830596396067812,0.5847500304729192,-0.21199192826107066,0.8930038941200384,0.5986617875914574,1.7921182430269416,Dropout
-0.309241264680615,-0.17146827951816362,-0.5414408347255227,0.3625213708527678,0.09024400118926183,-1.1827776225507358,-1.3556482216586927,-0.27410387164976,-0.23679113545354974,0.3343325300584032,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.34967555251028315,-0.29556677901210293,0.04300278166218604,0.9657599133490163,-0.3164289089822016,0.23733076122241337,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,1.0146253185611323,-0.552593862686246,0.33178091789648756,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,-0.5414408347255227,0.3625213708527678,0.3888715162795726,-1.0549693489388596,-0.186195813440369,-0.4041304369122359,0.033135082150436514,-0.2639455876840836,-1.0696499162792592,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,-3.0112697858945903,-2.001497383505225,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,-3.1994751097857685,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-0.17146827951816362,3.3766269478909066,0.3625213708527678,-0.7596958494523902,-1.1827776225507358,-1.3556482216586927,-0.27410387164976,-0.23679113545354974,-0.6215371063347654,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,0.5520482095883155,0.9657599133490163,0.4168292724357714,0.4450055832522983,-0.23481984917564686,-0.2830596396067812,0.5847500304729192,-1.9292560738121547,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,1.0257862783210492,0.3625213708527678,0.46544267399503675,-0.03250316004385093,-0.186195813440369,-0.20909058901852207,-0.03434647225056005,-0.0851498283587422,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,2.0501943086684986,-0.746306472665346,-0.29556677901210293,0.5520482095883155,0.22394558913545606,1.1500874538537444,0.659760228760475,-0.23481984917564686,-0.2830596396067812,1.125353621938446,0.2786549704678105,1.2544033333216096,0.814428895743592,-0.21000835093276782,Dropout
-0.309241264680615,-0.17146827951816362,3.3766269478909066,0.3625213708527678,1.2311542511496787,-1.1827776225507358,-0.186195813440369,-0.3391171542809979,-0.3717542442555429,0.3824698498767634,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,0.5520482095883155,-0.02332585226906404,0.4168292724357714,0.803716639485736,-0.23481984917564686,-0.2830596396067812,0.5847500304729192,-0.21199192826107066,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,-0.5414408347255227,0.3625213708527678,-1.1425516380297112,-1.1827776225507358,1.048226173012306,-0.3391171542809979,0.033135082150436514,-1.1579243843107878,-1.0696499162792592,2.477537276162332,-2.248904021156809,-0.8096878445391197,2.0501943086684986,-0.6140961659469917,-0.29556677901210293,0.04300278166218604,-0.27059729367358415,0.4168292724357714,0.42612605397685427,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,0.2786549704678105,0.17020501571689625,0.5957290307816228,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,1.809399834844335,0.3625213708527678,0.006015727702251662,-0.4798321176854172,-0.186195813440369,0.05096254150642969,0.033135082150436514,-0.09890334830684554,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,-0.46604264626394337,0.47121703053997616,-1.4163161811091611,-1.8394174590764365,-0.23481984917564686,-0.2830596396067812,-0.4964571524581345,0.5239784198322511,-1.2753927410893882,-1.6038385765945038,-0.21000835093276782,Dropout
-0.309241264680615,-0.17146827951816362,-0.5414408347255227,0.3625213708527678,-1.448836268891568,-1.1827776225507358,0.9832565947779547,0.05096254150642969,0.10061663655143308,-0.6146603463607133,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.48188585922863747,-0.29556677901210293,0.04300278166218604,-0.02332585226906404,0.4168292724357714,0.2750898197733014,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,1.0146253185611323,-0.19119442348467486,0.44909119028988087,-0.21000835093276782,Dropout
-0.309241264680615,1.3074756643034942,-0.5414408347255227,0.3625213708527678,-1.2956939534606395,-1.0549693489388596,0.9832565947779547,-0.4041304369122359,-0.23679113545354974,-1.1991849441550968,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.34967555251028315,-0.29556677901210293,0.04300278166218604,0.47121703053997616,-0.3164289089822016,0.5519895824798148,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,1.0146253185611323,-0.19119442348467486,0.15581550930639745,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,-0.5414408347255227,0.3625213708527678,-0.2236977454441409,1.181675439268972,0.9832565947779547,-0.14407730638728414,-0.16930958105255317,0.8225824882160643,-1.0696499162792592,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,0.04300278166218604,-0.02332585226906404,0.7834583631447579,0.42612605397685427,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,0.5239784198322511,0.17020501571689625,0.4197636221915326,-0.21000835093276782,Dropout
-0.309241264680615,-1.0815876295622606,-0.5414408347255227,0.3625213708527678,-0.3002689031596051,-0.03250316004385093,-1.3556482216586927,-0.27410387164976,-0.506717353057536,-0.5458927466201976,-1.0696499162792592,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.6140961659469917,-0.29556677901210293,0.04300278166218604,-0.5178687350781043,0.7834583631447579,0.6463872288570351,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,0.2786549704678105,0.8930038941200384,0.6837117350766678,-0.21000835093276782,Dropout
-0.309241264680615,-0.17146827951816362,2.593013391367621,0.3625213708527678,0.006015727702251662,-0.4798321176854172,-0.6409828610808282,-0.27410387164976,-0.3042726898545463,-0.19517798794356792,0.9348853160092472,-0.40362662133139915,0.44466103959635056,-0.8096878445391197,-0.48775864598387814,-0.34967555251028315,-0.29556677901210293,0.04300278166218604,1.2130313547535365,0.050200181726784913,0.3317284075996338,-0.23481984917564686,-0.2830596396067812,0.044146439007392325,0.5239784198322511,-0.19119442348467486,0.33178091789648756,-0.21000835093276782,Dropout
